         398 36406.185541     19       9 - e X1Sigma+    19  0       0       0
         399 38057.477860     19       9 - e X1Sigma+    20  0       0       0
         400 39683.779083     19       9 - e X1Sigma+    21  0       0       0
         401 41285.172075     19       9 - e X1Sigma+    22  0       0       0
         402 42861.738335     19       9 - e X1Sigma+    23  0       0       0
         403 44413.557608     19       9 - e X1Sigma+    24  0       0       0
         404 45940.707467     19       9 - e X1Sigma+    25  0       0       0
         405 47443.262880     19       9 - e X1Sigma+    26  0       0       0
         406 48921.295734     19       9 - e X1Sigma+    27  0       0       0
         407 50374.874352     19       9 - e X1Sigma+    28  0       0       0
         408 51804.062962     19       9 - e X1Sigma+    29  0       0       0
         409 53208.921145     19       9 - e X1Sigma+    30  0       0       0
         410 54589.503248     19       9 - e X1Sigma+    31  0       0       0
         411 55945.857760     19       9 - e X1Sigma+    32  0       0       0
         412 57278.026651     19       9 - e X1Sigma+    33  0       0       0
         413 58586.044689     19       9 - e X1Sigma+    34  0       0       0
         414 59869.938739     19       9 - e X1Sigma+    35  0       0       0
         415 61129.727191     19       9 - e X1Sigma+    36  0       0       0
         416 62365.419903     19       9 - e X1Sigma+    37  0       0       0
         417 63577.020501     19       9 - e X1Sigma+    38  0       0       0
         418 64764.539912     19       9 - e X1Sigma+    39  0       0       0
         419 65928.080095     19       9 - e X1Sigma+    40  0       0       0
         420 67068.760243     19       9 - e X1Sigma+    41  0       0       0
         421   211.438987     21      10 + e X1Sigma+     0  0       0       0
         422  2352.725990     21      10 + e X1Sigma+     1  0       0       0
         423  4467.532730     21      10 + e X1Sigma+     2  0       0       0
         424  6555.925168     21      10 + e X1Sigma+     3  0       0       0
         425  8617.970947     21      10 + e X1Sigma+     4  0       0       0
         426 10653.739420     21      10 + e X1Sigma+     5  0       0       0
         427 12663.301654     21      10 + e X1Sigma+     6  0       0       0
         428 14646.730418     21      10 + e X1Sigma+     7  0       0       0
         429 16604.100147     21      10 + e X1Sigma+     8  0       0       0
         430 18535.486893     21      10 + e X1Sigma+     9  0       0       0
